article_id,product_group_name
332055004,Accessories
333159002,Garment Lower body
333323008,Socks & Tights
333323015,Socks & Tights
333323018,Socks & Tights
333323019,Socks & Tights
333323020,Socks & Tights
333323030,Socks & Tights
333323038,Socks & Tights
333323040,Socks & Tights
333323043,Socks & Tights
333353009,Accessories
333353010,Accessories
334077001,Garment Upper body
335037001,Underwear
335037004,Underwear
335037005,Underwear
335896020,Garment Upper body
335991001,Accessories
336125002,Accessories
336125003,Accessories
336881001,Garment Lower body
337777001,Garment Upper body
337777004,Garment Upper body
337777006,Garment Upper body
337777012,Garment Upper body
337777013,Garment Upper body
337777014,Garment Upper body
337777015,Garment Upper body
337777016,Garment Upper body
337991001,Accessories
337991002,Accessories
337991005,Accessories
337991006,Accessories
337991007,Accessories
337991009,Accessories
337991010,Accessories
338016001,Accessories
338016003,Accessories
338016009,Accessories
338016011,Accessories
338400001,Underwear
338400003,Underwear
338400004,Underwear
338400005,Underwear
339252001,Accessories
339252007,Accessories
339252009,Accessories
340223001,Accessories
340546046,Garment Upper body
341129001,Socks & Tights
341186001,Socks & Tights
341242001,Garment Upper body
341242006,Garment Upper body
341242007,Garment Upper body
341242009,Garment Upper body
341242012,Garment Upper body
341242013,Garment Upper body
341242015,Garment Upper body
341242016,Garment Upper body
341242019,Garment Upper body
341242026,Garment Upper body
341452001,Underwear
341782018,Garment Upper body
341782022,Garment Upper body
341782023,Garment Upper body
341782032,Garment Upper body
341782033,Garment Upper body
341782034,Garment Upper body
341782043,Garment Upper body
341782044,Garment Upper body
341909034,Garment Upper body
341909036,Garment Upper body
341909045,Garment Upper body
341909048,Garment Upper body
341909049,Garment Upper body
341909051,Garment Upper body
341917002,Accessories
342034003,Accessories
342034014,Accessories
342034016,Accessories
342034017,Accessories
342034019,Accessories
342034027,Accessories
342060001,Socks & Tights
342345019,Nightwear
342345025,Nightwear
342345026,Nightwear
342434002,Accessories
342434003,Accessories
342434007,Accessories
342840001,Accessories
342954024,Garment Upper body
343973008,Garment Lower body
343973009,Garment Lower body
343973011,Garment Lower body
344534010,Garment Upper body
344625009,Accessories
344627006,Accessories
344905001,Underwear
344956009,Accessories
344956011,Accessories
344956021,Accessories
344956023,Accessories
344956026,Accessories
345815002,Garment Upper body
345830024,Garment Upper body
345830025,Garment Upper body
345830027,Garment Upper body
345830028,Garment Upper body
345830029,Garment Upper body
345830031,Garment Upper body
345830036,Garment Upper body
345830037,Garment Upper body
345922004,Accessories
345922005,Accessories
345922011,Accessories
346539014,Socks & Tights
346539015,Socks & Tights
346539017,Socks & Tights
346539021,Socks & Tights
347182012,Accessories
347200001,Accessories
347975001,Garment Upper body
347983037,Garment Upper body
347983038,Garment Upper body
347983039,Garment Upper body
347983042,Garment Upper body
347983043,Garment Upper body
347983047,Garment Upper body
348168005,Garment Lower body
348330026,Garment Upper body
348330027,Garment Upper body
348330031,Garment Upper body
348330033,Garment Upper body
348330037,Garment Upper body
348330039,Garment Upper body
348330041,Garment Upper body
348330042,Garment Upper body
348330043,Garment Upper body
348330044,Garment Upper body
348330045,Garment Upper body
348330048,Garment Upper body
348330049,Garment Upper body
348442015,Garment Upper body
348657006,Accessories
348870001,Garment Upper body
348870006,Garment Upper body
348870008,Garment Upper body
348870009,Garment Upper body
348870011,Garment Upper body
348995024,Garment Upper body
348995027,Garment Upper body
348995028,Garment Upper body
349080001,Socks & Tights
349301001,Shoes
349301010,Shoes
349301011,Shoes
349301014,Shoes
349301016,Shoes
349301022,Shoes
349301023,Shoes
349301024,Shoes
349301025,Shoes
349301028,Shoes
349301029,Shoes
349301030,Shoes
349301032,Shoes
349301040,Shoes
349301041,Shoes
349301045,Shoes
349301046,Shoes
349301047,Shoes
349301048,Shoes
349669005,Accessories
349669006,Accessories
349669007,Accessories
349669008,Accessories
350082029,Garment Lower body
350082031,Garment Lower body
350082034,Garment Lower body
350135015,Garment Lower body
350135017,Garment Lower body
350135018,Garment Lower body
350911001,Accessories
350911002,Accessories
350911004,Accessories
350911006,Accessories
350911007,Accessories
350911008,Accessories
350911009,Accessories
350911010,Accessories
350911012,Accessories
351098028,Accessories
351098032,Accessories
351182003,Accessories
351182006,Accessories
351332007,Garment Upper body
351462009,Swimwear
351484002,Swimwear
351484009,Swimwear
351484012,Swimwear
351484013,Swimwear
351484014,Swimwear
351484026,Swimwear
351484027,Swimwear
351484028,Swimwear
351484033,Swimwear
351484034,Swimwear
351484037,Swimwear
351484039,Swimwear
351484041,Swimwear
351484042,Swimwear
351771044,Underwear
351771048,Underwear
351914028,Underwear
351914044,Underwear
351933001,Underwear
351933029,Underwear
351933038,Underwear
351933041,Underwear
351933046,Underwear
351933051,Underwear
351933052,Underwear
352811001,Garment Lower body
352811025,Garment Lower body
352811027,Garment Lower body
352811033,Garment Lower body
352811039,Garment Lower body
354041001,Accessories
354246002,Garment Upper body
354246011,Garment Upper body
354246012,Garment Upper body
354246014,Garment Upper body
354246017,Garment Upper body
354246018,Garment Upper body
354246019,Garment Upper body
354246021,Garment Upper body
354307004,Shoes
354307008,Shoes
355062002,Accessories
355062004,Accessories
355072001,Garment Upper body
355072002,Garment Upper body
355072003,Garment Upper body
355072004,Garment Upper body
355072009,Garment Upper body
355072031,Garment Upper body
355072045,Garment Upper body
355307042,Garment Upper body
355307052,Garment Upper body
355307053,Garment Upper body
355325001,Garment Upper body
355325003,Garment Upper body
355421003,Garment Full body
355421004,Garment Full body
355569001,Garment Upper body
355569002,Garment Upper body
355569004,Garment Upper body
355569005,Garment Upper body
355569011,Garment Upper body
355569043,Garment Upper body
355569046,Garment Upper body
356004013,Garment Upper body
356174004,Garment Lower body
356289005,Garment Lower body
356289021,Garment Lower body
356289059,Garment Lower body
356289060,Garment Lower body
356289064,Garment Lower body
356289065,Garment Lower body
356289068,Garment Lower body
356289075,Garment Lower body
356289076,Garment Lower body
356289077,Garment Lower body
356438015,Accessories
356438016,Accessories
356438017,Accessories
356438023,Accessories
356693020,Accessories
357130011,Garment Upper body
357130017,Garment Upper body
357751001,Accessories
357751002,Accessories
357751003,Accessories
357792003,Accessories
357792004,Accessories
357792006,Accessories
357792007,Accessories
357792008,Accessories
357792009,Accessories
357792011,Accessories
358254004,Garment Lower body
358383017,Accessories
358383021,Accessories
358483006,Garment Upper body
358483007,Garment Upper body
358483009,Garment Upper body
358483013,Garment Upper body
358753001,Accessories
358753005,Accessories
359043005,Garment Lower body
359043006,Garment Lower body
359043007,Garment Lower body
359043008,Garment Lower body
359504016,Nightwear
359504019,Nightwear
359804002,Accessories
359804013,Accessories
359909001,Accessories
359909015,Accessories
359909030,Accessories
359909035,Accessories
360295023,Accessories
360859003,Garment Upper body
360859004,Garment Upper body
360859006,Garment Upper body
360950004,Accessories
360950007,Accessories
360950008,Accessories
360950014,Accessories
360950016,Accessories
361401005,Garment Upper body
361467024,Garment Upper body
361467033,Garment Upper body
361467035,Garment Upper body
361467038,Garment Upper body
361531002,Accessories
361531003,Accessories
361531005,Accessories
361531012,Accessories
362219001,Socks & Tights
362219002,Socks & Tights
362931024,Garment Upper body
362931025,Garment Upper body
362931027,Garment Upper body
362931028,Garment Upper body
362997001,Garment Upper body
362997005,Garment Upper body
362997008,Garment Upper body
362997009,Garment Upper body
362997010,Garment Upper body
362997011,Garment Upper body
362997012,Garment Upper body
362997013,Garment Upper body
364297017,Garment Lower body
364297018,Garment Lower body
364297025,Garment Lower body
364297029,Garment Lower body
364297030,Garment Lower body
364409028,Accessories
364409033,Accessories
364409037,Accessories
364409038,Accessories
364409039,Accessories
364409044,Accessories
365025018,Underwear
365058001,Garment Lower body
365102023,Accessories
365102032,Accessories
365102037,Accessories
365102042,Accessories
365102043,Accessories
365439048,Socks & Tights
365439051,Socks & Tights
365439052,Socks & Tights
365439057,Socks & Tights
365439058,Socks & Tights
365592009,Shoes
366686001,Garment Upper body
366686005,Garment Upper body
366686011,Garment Upper body
366686017,Garment Upper body
366686018,Garment Upper body
366686020,Garment Upper body
366686022,Garment Upper body
366686023,Garment Upper body
366686024,Garment Upper body
366686025,Garment Upper body
366686026,Garment Upper body
366859017,Garment Lower body
366859020,Garment Lower body
366859023,Garment Lower body
366859024,Garment Lower body
366859031,Garment Lower body
366859032,Garment Lower body
366859033,Garment Lower body
366859034,Garment Lower body
367194001,Accessories
367372001,Garment Lower body
367376002,Accessories
368038002,Accessories
368038004,Accessories
368038005,Accessories
368038011,Accessories
368300006,Garment Lower body
368300011,Garment Lower body
368300014,Garment Lower body
368300015,Garment Lower body
368300022,Garment Lower body
368505002,Garment Upper body
368505006,Garment Upper body
368603022,Nightwear
368603029,Nightwear
368603035,Nightwear
368979001,Garment Lower body
369423002,Accessories
369423004,Accessories
369796004,Accessories
369796007,Accessories
369796023,Accessories
369796024,Accessories
369796025,Accessories
369796026,Accessories
369796027,Accessories
369796032,Accessories
369796035,Accessories
370594006,Accessories
370594007,Accessories
370594017,Accessories
370594018,Accessories
370594020,Accessories
370594021,Accessories
370594023,Accessories
370737001,Accessories
370868011,Nightwear
370868012,Nightwear
370868013,Nightwear
372008001,Garment Upper body
372008010,Garment Upper body
372008011,Garment Upper body
372008012,Garment Upper body
372576010,Underwear
372576011,Underwear
372576013,Underwear
372576016,Underwear
372576017,Underwear
372628013,Underwear
372628015,Underwear
372628016,Underwear
372628017,Underwear
372628019,Underwear
372628020,Underwear
372860001,Socks & Tights
372860002,Socks & Tights
372860024,Socks & Tights
372860041,Socks & Tights
372860043,Socks & Tights
372860051,Socks & Tights
372860052,Socks & Tights
372860062,Socks & Tights
372860063,Socks & Tights
372860068,Socks & Tights
372860069,Socks & Tights
372860072,Socks & Tights
372860073,Socks & Tights
372860076,Socks & Tights
373493008,Socks & Tights
373493009,Socks & Tights
373493010,Socks & Tights
373506001,Socks & Tights
373506004,Socks & Tights
373506008,Socks & Tights
373506011,Socks & Tights
373506018,Socks & Tights
373506019,Socks & Tights
373506023,Socks & Tights
373506024,Socks & Tights
373506025,Socks & Tights
373506026,Socks & Tights
373506027,Socks & Tights
373698005,Nightwear
374762001,Garment Full body
374762008,Garment Full body
374762021,Garment Full body
375248006,Garment Lower body
375248009,Garment Lower body
375248010,Garment Lower body
375248012,Garment Lower body
375248020,Garment Lower body
375248021,Garment Lower body
375248022,Garment Lower body
375248023,Garment Lower body
375248024,Garment Lower body
375248026,Garment Lower body
375248028,Garment Lower body
375248029,Garment Lower body
375585001,Garment Lower body
375585023,Garment Lower body
375585024,Garment Lower body
375585025,Garment Lower body
375585026,Garment Lower body
375585027,Garment Lower body
375849011,Garment Upper body
375849019,Garment Upper body
375849021,Garment Upper body
375849026,Garment Upper body
375917001,Accessories
375917005,Accessories
375917006,Accessories
375917007,Accessories
375917009,Accessories
376172001,Accessories
376172002,Accessories
376172003,Accessories
376172006,Accessories
377239007,Garment Lower body
377239008,Garment Lower body
377266015,Garment Upper body
